postal_code,patient_count,year,source_flag
K2E7V5,6,2021,synthetic
K2E8V7,3,2021,synthetic
K2G1T5,6,2021,synthetic
K2G2N7,9,2021,synthetic
K2G4C4,4,2021,synthetic
K2G7H7,9,2021,synthetic
K2G7N8,8,2021,synthetic
K2H0G7,1,2021,synthetic
K2H1S3,3,2021,synthetic
K2H2X2,1,2021,synthetic
K2H4B3,1,2021,synthetic
K2H4B5,5,2021,synthetic
K2H9J1,17,2021,synthetic
K2H9X4,9,2021,synthetic
K2J1G8,9,2021,synthetic
K2J2B5,3,2021,synthetic
K2J4B6,6,2021,synthetic
K2J5P3,7,2021,synthetic
K2J8B5,7,2021,synthetic
K2K0E6,5,2021,synthetic
K2K1R0,3,2021,synthetic
K2K2B0,9,2021,synthetic
K2K3S0,2,2021,synthetic
K2K5H6,8,2021,synthetic
K2K6J4,7,2021,synthetic
K2K8S2,9,2021,synthetic
K2L2H5,4,2021,synthetic
K2L3H7,2,2021,synthetic
K2L5J8,6,2021,synthetic
K2L5R1,1,2021,synthetic
K2L9H3,10,2021,synthetic
K2L9K8,0,2021,synthetic
K2M0R3,11,2021,synthetic
K2M2B5,6,2021,synthetic
K2M4K8,13,2021,synthetic
K2M4T2,7,2021,synthetic
K2M6C6,4,2021,synthetic
K2M7K3,20,2021,synthetic
K2M7V1,11,2021,synthetic
K2M7X0,1,2021,synthetic
K2M7Y6,10,2021,synthetic
K2M8M7,8,2021,synthetic
K2N0J0,3,2021,synthetic
K2N7X8,18,2021,synthetic
K2N8Y8,12,2021,synthetic
K2N9C2,4,2021,synthetic
K2P0B3,11,2021,synthetic
K2P0H4,5,2021,synthetic
K2P1M7,3,2021,synthetic
K2P5C9,2,2021,synthetic
K2P5E7,2,2021,synthetic
K2P5M0,5,2021,synthetic
K2P6J7,9,2021,synthetic
K2R8Y0,4,2021,synthetic
K2R9A0,2,2021,synthetic
K2R9C3,6,2021,synthetic
K2R9N3,62,2021,synthetic
K2R9P7,5,2021,synthetic
K2S1G4,4,2021,synthetic
K2S3S6,2,2021,synthetic
K2S4B1,2,2021,synthetic
K2S7G4,7,2021,synthetic
K2S7T5,5,2021,synthetic
K2S8G9,15,2021,synthetic
K2S8M5,6,2021,synthetic
K2T4Y8,10,2021,synthetic
K2T7R8,10,2021,synthetic
K2T9A4,6,2021,synthetic
K2T9S7,10,2021,synthetic
K2V5K0,11,2021,synthetic
K2V6B5,3,2021,synthetic
K2V9E4,5,2021,synthetic
K2V9K8,16,2021,synthetic
K2X1R5,13,2021,synthetic
K2Y0B1,1,2021,synthetic
K2Y0Y8,0,2021,synthetic
K2Y2B3,12,2021,synthetic
K2Y3S6,18,2021,synthetic
K2Y5B6,1,2021,synthetic
K2Y7N8,13,2021,synthetic
K2Y9C2,25,2021,synthetic
K3A0J1,4,2021,synthetic
K3A0S0,6,2021,synthetic
K3A4S6,1,2021,synthetic
K3A4T8,3,2021,synthetic
K3A6H2,7,2021,synthetic
K3A7J6,2,2021,synthetic
K3A8A5,5,2021,synthetic
K3A8C8,9,2021,synthetic
K3A8N4,3,2021,synthetic
K3B2G4,5,2021,synthetic
K3B3L4,5,2021,synthetic
K3B4S1,15,2021,synthetic
K3B7S9,10,2021,synthetic
K3B8R3,5,2021,synthetic
K3C4H2,1,2021,synthetic
K3C4S7,3,2021,synthetic
K3C5A4,2,2021,synthetic
K3C5E7,5,2021,synthetic
K3C6T4,4,2021,synthetic
K3C8T3,3,2021,synthetic
K3C9S3,8,2021,synthetic
K3E6H3,4,2021,synthetic
K3E8G4,4,2021,synthetic
K3G0G3,3,2021,synthetic
K3G1H6,22,2021,synthetic
K3G4M5,22,2021,synthetic
K3G5E6,8,2021,synthetic
K3G5M4,18,2021,synthetic
K3G6C2,7,2021,synthetic
K3G8X4,12,2021,synthetic
K3H2E3,2,2021,synthetic
K3H2G6,8,2021,synthetic
K3H4T5,3,2021,synthetic
K3H6M8,5,2021,synthetic
K3H6T5,5,2021,synthetic
K3H7B7,9,2021,synthetic
K3H7X8,3,2021,synthetic
K3J1M0,4,2021,synthetic
K3J2N6,10,2021,synthetic
K3J2S3,2,2021,synthetic
K3J7E0,12,2021,synthetic
K3J9P6,5,2021,synthetic
K3K2R3,6,2021,synthetic
K3K3J6,16,2021,synthetic
K3K5S9,5,2021,synthetic
K3K6Y0,8,2021,synthetic
K3K8J0,5,2021,synthetic
K3K8V3,8,2021,synthetic
K3L4G0,6,2021,synthetic
K3L6N4,10,2021,synthetic
K3L6Y4,2,2021,synthetic
K3L7N9,8,2021,synthetic
K3L7V1,0,2021,synthetic
K3L8K1,15,2021,synthetic
K3L9R8,7,2021,synthetic
K3M3C5,13,2021,synthetic
K3M3G6,13,2021,synthetic
K3M4B2,0,2021,synthetic
K3M7L4,4,2021,synthetic
K3N1S3,6,2021,synthetic
K3N3T9,9,2021,synthetic
K3N5E4,5,2021,synthetic
K3N5N7,1,2021,synthetic
K3N7J1,6,2021,synthetic
K3N7Y9,1,2021,synthetic
K3P0S1,8,2021,synthetic
K3P2G2,24,2021,synthetic
K3P2S7,19,2021,synthetic
K3P4J1,5,2021,synthetic
K3P5E6,4,2021,synthetic
K3P7K7,4,2021,synthetic
K3R1M3,8,2021,synthetic
K3R7J5,4,2021,synthetic
K3R8A5,1,2021,synthetic
K3S3A1,7,2021,synthetic
K3S3A3,7,2021,synthetic
K3S3A8,1,2021,synthetic
K3S4G4,8,2021,synthetic
K3S7J7,9,2021,synthetic
K3T0V9,8,2021,synthetic
K3T2S1,7,2021,synthetic
K3T2T0,5,2021,synthetic
K3T4P6,5,2021,synthetic
K3T5M4,4,2021,synthetic
K3T6R6,10,2021,synthetic
K3T8E7,6,2021,synthetic
K3V1H0,9,2021,synthetic
K3V3C3,5,2021,synthetic
K3V5R2,22,2021,synthetic
K3V5T9,9,2021,synthetic
K3V6A9,3,2021,synthetic
K3V6T0,3,2021,synthetic
K3V7G6,6,2021,synthetic
K3V8A0,2,2021,synthetic
K3V8S8,11,2021,synthetic
K3V9E2,4,2021,synthetic
K3V9L7,4,2021,synthetic
K3X0A2,5,2021,synthetic
K3X2B4,17,2021,synthetic
K3X2H2,7,2021,synthetic
K3X2H5,9,2021,synthetic
K3X5S2,14,2021,synthetic
K3X9A7,14,2021,synthetic
K3Y1S1,8,2021,synthetic
K3Y4A6,4,2021,synthetic
K3Y8E1,3,2021,synthetic
K4A2R3,4,2021,synthetic
K4A3V2,6,2021,synthetic
K4A4N2,7,2021,synthetic
K4A4X5,3,2021,synthetic
K4A6G0,1,2021,synthetic
K4A7E9,8,2021,synthetic
K4A7H1,8,2021,synthetic
K4A9B2,17,2021,synthetic
K4B0T2,15,2021,synthetic
K4B3E2,6,2021,synthetic
K4B4N1,0,2021,synthetic
K4B6X5,3,2021,synthetic
K4B8N5,1,2021,synthetic
K4C0E6,7,2021,synthetic
K4C1E1,2,2021,synthetic
K4C4H6,1,2021,synthetic
K4C7K2,15,2021,synthetic
K4C7N1,6,2021,synthetic
K4C8K9,24,2021,synthetic
K4E0K4,3,2021,synthetic
K4E0N9,1,2021,synthetic
K4E1C7,3,2021,synthetic
K4G4J2,13,2021,synthetic
K4G9L8,9,2021,synthetic
K4H0J8,3,2021,synthetic
K4H0Y6,15,2021,synthetic
K4J2K1,7,2021,synthetic
K4J4T5,4,2021,synthetic
K4J5X6,6,2021,synthetic
K4J7R0,10,2021,synthetic
K4J8J5,5,2021,synthetic
K4K1L2,6,2021,synthetic
K4K3T2,11,2021,synthetic
K4K5Y8,14,2021,synthetic
K4K6A5,11,2021,synthetic
K4K9P0,5,2021,synthetic
K4K9Y8,6,2021,synthetic
K4L6R4,3,2021,synthetic
K4L7L4,19,2021,synthetic
K4L7P5,5,2021,synthetic
K4L8T9,1,2021,synthetic
K4M1E5,6,2021,synthetic
K4M2G6,5,2021,synthetic
K4M2R3,11,2021,synthetic
K4M3B5,4,2021,synthetic
K4M3R2,4,2021,synthetic
K4M6H1,5,2021,synthetic
K4M7V9,5,2021,synthetic
K4M8H5,4,2021,synthetic
K4M8X1,3,2021,synthetic
K4M9E4,9,2021,synthetic
K4M9H9,4,2021,synthetic
K4M9L4,20,2021,synthetic
K4N4J8,0,2021,synthetic
K4N4X4,4,2021,synthetic
K4N5T2,11,2021,synthetic
K4N7B9,4,2021,synthetic
K4N9H7,7,2021,synthetic
K4N9N7,7,2021,synthetic
K4P0K7,6,2021,synthetic
K4P1A3,8,2021,synthetic
K4P3E6,5,2021,synthetic
K4P6S4,2,2021,synthetic
K4P7T5,3,2021,synthetic
K4P7Y9,9,2021,synthetic
K4P9N2,7,2021,synthetic
K4R7H4,4,2021,synthetic
K4R7M5,2,2021,synthetic
K4S2P8,6,2021,synthetic
K4S3R0,4,2021,synthetic
K4S4S9,7,2021,synthetic
K4S4V0,5,2021,synthetic
K4S5Y5,26,2021,synthetic
K4S7N8,1,2021,synthetic
K4S8E7,6,2021,synthetic
K4S8H1,10,2021,synthetic
K4S9L1,5,2021,synthetic
K4S9L6,12,2021,synthetic
K4S9N3,0,2021,synthetic
K4T0T3,6,2021,synthetic
K4T1C4,7,2021,synthetic
K4T1H0,3,2021,synthetic
K4T4K5,5,2021,synthetic
K4V0J0,8,2021,synthetic
K4V1K7,7,2021,synthetic
K4V1S9,0,2021,synthetic
K4V3T2,4,2021,synthetic
K4V4S4,14,2021,synthetic
K4V4T0,0,2021,synthetic
K4X1Y3,10,2021,synthetic
K4X4Y8,2,2021,synthetic
K4X6V8,6,2021,synthetic
K4X7C3,14,2021,synthetic
K4X8R9,6,2021,synthetic
K4Y0A0,4,2021,synthetic
K4Y0M4,7,2021,synthetic
K4Y0S0,8,2021,synthetic
K4Y3V3,2,2021,synthetic
K4Y5P3,4,2021,synthetic
K4Y8B8,1,2021,synthetic
K4Y8R9,8,2021,synthetic
K5A0G7,4,2021,synthetic
K5A2K9,4,2021,synthetic
K5A2T3,0,2021,synthetic
K5A3C0,7,2021,synthetic
K5A5E2,5,2021,synthetic
K5A5G0,8,2021,synthetic
K5A7V5,5,2021,synthetic
K5A8E5,7,2021,synthetic
K5B1T3,3,2021,synthetic
K5B3B0,0,2021,synthetic
K5B3C4,6,2021,synthetic
K5B6R8,3,2021,synthetic
K5B6V1,3,2021,synthetic
K5B7K1,13,2021,synthetic
K5B7L2,6,2021,synthetic
K5B7N6,5,2021,synthetic
K5B8L6,15,2021,synthetic
K5B9S2,2,2021,synthetic
K5C1Y9,5,2021,synthetic
K5C2R1,5,2021,synthetic
K5C3J7,5,2021,synthetic
K5C5A7,5,2021,synthetic
K5C6G8,9,2021,synthetic
K5C8B6,5,2021,synthetic
K5C8M3,4,2021,synthetic
K5C9G6,6,2021,synthetic
K5E0X9,9,2021,synthetic
K5E4E1,3,2021,synthetic
K5E5G9,0,2021,synthetic
K5E8R1,15,2021,synthetic
K5E8T4,8,2021,synthetic
K5E9C3,1,2021,synthetic
K5G1B4,3,2021,synthetic
K5G1L9,6,2021,synthetic
K5G2M8,11,2021,synthetic
K5G2Y2,9,2021,synthetic
K5G3M4,8,2021,synthetic
K5G6S6,15,2021,synthetic
K5G7J1,17,2021,synthetic
K5G8P0,8,2021,synthetic
K5G8T9,5,2021,synthetic
K5G9C0,2,2021,synthetic
K5H2V7,2,2021,synthetic
K5H3X0,7,2021,synthetic
K5H3Y5,3,2021,synthetic
K5H4A9,7,2021,synthetic
K5H4V6,1,2021,synthetic
K5H4X9,2,2021,synthetic
K5H4Y4,1,2021,synthetic
K5H5B8,7,2021,synthetic
K5H7S1,9,2021,synthetic
K5H9C7,5,2021,synthetic
K5H9R0,11,2021,synthetic
K5J1J5,13,2021,synthetic
K5J2M6,6,2021,synthetic
K5J4T5,11,2021,synthetic
K5J5V7,5,2021,synthetic
K5J6E2,12,2021,synthetic
K5J8P7,7,2021,synthetic
K5J8S9,6,2021,synthetic
K5J9B9,14,2021,synthetic
K5J9N4,4,2021,synthetic
K5K0A0,5,2021,synthetic
K5K0R3,4,2021,synthetic
K5K1S9,10,2021,synthetic
K5K2T8,3,2021,synthetic
K5L1P7,4,2021,synthetic
K5L5H6,11,2021,synthetic
K5M0P3,8,2021,synthetic
K5M0R9,14,2021,synthetic
K5M1A8,16,2021,synthetic
K5M3H3,6,2021,synthetic
K5M6B8,18,2021,synthetic
K5M7N5,9,2021,synthetic
K5M8X9,11,2021,synthetic
K5N2A4,8,2021,synthetic
K5N2C1,9,2021,synthetic
K5N2J1,9,2021,synthetic
K5N3M4,22,2021,synthetic
K5N5B9,14,2021,synthetic
K5N7P6,8,2021,synthetic
K5N9K3,7,2021,synthetic
K5P0M6,9,2021,synthetic
K5P3T3,7,2021,synthetic
K5P5C3,7,2021,synthetic
K5P6L1,6,2021,synthetic
K5P6X9,8,2021,synthetic
K5P7N9,7,2021,synthetic
K5P7P7,13,2021,synthetic
K5P9B7,15,2021,synthetic
K5P9K9,6,2021,synthetic
K5R4A5,15,2021,synthetic
K5R5H0,3,2021,synthetic
K5S0B8,7,2021,synthetic
K5S3M6,7,2021,synthetic
K5S5V6,6,2021,synthetic
K5S8B0,0,2021,synthetic
K5S8R4,5,2021,synthetic
K5S8Y3,11,2021,synthetic
K5T4R7,7,2021,synthetic
K5T6B3,7,2021,synthetic
K5V6S1,2,2021,synthetic
K5V7S0,6,2021,synthetic
K5V8K8,0,2021,synthetic
K5V9H0,1,2021,synthetic
K5V9J7,1,2021,synthetic
K5X0A8,1,2021,synthetic
K5X3E2,5,2021,synthetic
K5X3N3,4,2021,synthetic
K5X4M2,1,2021,synthetic
K5X6A0,4,2021,synthetic
K5X6H3,2,2021,synthetic
K5X6T8,0,2021,synthetic
K5Y0H0,6,2021,synthetic
K5Y0P3,4,2021,synthetic
K5Y0Y2,11,2021,synthetic
K5Y2S0,13,2021,synthetic
K5Y2S9,12,2021,synthetic
K5Y2V3,7,2021,synthetic
K5Y5S4,5,2021,synthetic
K5Y6A0,10,2021,synthetic
K5Y8E0,5,2021,synthetic
K5Y8N1,6,2021,synthetic
K5Y8T8,8,2021,synthetic
K5Y9C6,4,2021,synthetic
K6A0B4,39,2021,synthetic
K6A0G7,5,2021,synthetic
K6A0H2,22,2021,synthetic
K6A0L8,8,2021,synthetic
K6A3S1,1,2021,synthetic
K6A4C8,4,2021,synthetic
K6A4R2,11,2021,synthetic
K6A6L5,3,2021,synthetic
K6A8N8,6,2021,synthetic
K6A8S4,2,2021,synthetic
K6B3L5,10,2021,synthetic
K6B3R5,12,2021,synthetic
K6B7N8,1,2021,synthetic
K6B7R5,3,2021,synthetic
K6B9M3,6,2021,synthetic
K6B9N3,6,2021,synthetic
K6C0R6,7,2021,synthetic
K6C1M2,2,2021,synthetic
K6C2C7,4,2021,synthetic
K6C3G1,4,2021,synthetic
K6C5R3,5,2021,synthetic
K6C5S0,21,2021,synthetic
K6C6Y5,4,2021,synthetic
K6C7R4,20,2021,synthetic
K6C7S1,6,2021,synthetic
K6E0A1,5,2021,synthetic
K6E0C9,5,2021,synthetic
K6E1J7,16,2021,synthetic
K6E1M4,20,2021,synthetic
K6E5P1,6,2021,synthetic
K6E5S1,3,2021,synthetic
K6G0T7,4,2021,synthetic
K6G2G4,10,2021,synthetic
K6G2P0,2,2021,synthetic
K6G2P9,20,2021,synthetic
K6G3P6,9,2021,synthetic
K6G4E3,21,2021,synthetic
K6G6K6,17,2021,synthetic
K6G6L8,0,2021,synthetic
K6G6N5,7,2021,synthetic
K6H0L4,3,2021,synthetic
K6H1S7,7,2021,synthetic
K6H6K5,3,2021,synthetic
K6J0J9,9,2021,synthetic
K6J2K1,9,2021,synthetic
K6J2P5,6,2021,synthetic
K6J3K6,9,2021,synthetic
K6J4V1,6,2021,synthetic
K6J7L5,8,2021,synthetic
K6J9E7,8,2021,synthetic
K6K1B0,12,2021,synthetic
K6K9H1,4,2021,synthetic
K6L0T7,6,2021,synthetic
K6L1G8,2,2021,synthetic
K6L4E1,7,2021,synthetic
K6L7J7,5,2021,synthetic
K6M0G9,12,2021,synthetic
K6M1J4,2,2021,synthetic
K6M3M4,1,2021,synthetic
K6M7E5,5,2021,synthetic
K6M8L7,10,2021,synthetic
K6M9X5,2,2021,synthetic
K6N0H2,6,2021,synthetic
K6N3S7,5,2021,synthetic
K6N4J5,1,2021,synthetic
K6N4Y3,1,2021,synthetic
K6N5B4,10,2021,synthetic
K6N6K4,2,2021,synthetic
K6N8V4,1,2021,synthetic
K6N9V0,0,2021,synthetic
K6P0A6,4,2021,synthetic
K6P1E6,6,2021,synthetic
K6P2H5,13,2021,synthetic
K6P4J9,14,2021,synthetic
K6P7N1,12,2021,synthetic
K6R5B6,14,2021,synthetic
K6R5R6,9,2021,synthetic
K6R6R1,6,2021,synthetic
K6R7B9,6,2021,synthetic
K6R7C0,7,2021,synthetic
K6R9R0,0,2021,synthetic
K6R9Y1,3,2021,synthetic
K6S0H7,4,2021,synthetic
K6S1G1,0,2021,synthetic
K6S3Y9,3,2021,synthetic
K6S7N7,4,2021,synthetic
K6S7R6,11,2021,synthetic
K6S8K6,5,2021,synthetic
K6S9S6,4,2021,synthetic
K6T0S9,6,2021,synthetic
K6T3R3,9,2021,synthetic
K6T5R2,8,2021,synthetic
K6T6L3,3,2021,synthetic
K6T8R4,3,2021,synthetic
K6T9B7,5,2021,synthetic
K6T9G4,10,2021,synthetic
K6V0H9,8,2021,synthetic
K6V1S9,7,2021,synthetic
K6V4H0,4,2021,synthetic
K6V5K4,9,2021,synthetic
K6V6B8,13,2021,synthetic
K6V6C1,3,2021,synthetic
K6V6E3,2,2021,synthetic
K6V8B4,4,2021,synthetic
K6X0A2,14,2021,synthetic
K6X5N9,6,2021,synthetic
K6X6P4,11,2021,synthetic
K6X8N3,6,2021,synthetic
K6Y0M6,12,2021,synthetic
K6Y1V9,16,2021,synthetic
K6Y3P3,7,2021,synthetic
K6Y4K7,13,2021,synthetic
K6Y6E4,24,2021,synthetic
K6Y6S4,4,2021,synthetic
K6Y7K6,4,2021,synthetic
K6Y8L3,5,2021,synthetic
K6Y9C6,6,2021,synthetic
K6Y9M6,6,2021,synthetic
K6Y9P5,19,2021,synthetic
K7A1R3,12,2021,synthetic
K7A4H8,4,2021,synthetic
K7A5R2,7,2021,synthetic
K7A6X6,5,2021,synthetic
K7A9M9,4,2021,synthetic
K7B0G2,16,2021,synthetic
K7B3V2,2,2021,synthetic
K7B5N3,3,2021,synthetic
K7B5X5,5,2021,synthetic
K7B7M9,4,2021,synthetic
K7B8S9,10,2021,synthetic
K7B8X0,5,2021,synthetic
K7B9T8,17,2021,synthetic
K7C1C1,9,2021,synthetic
K7C1L6,17,2021,synthetic
K7C3M4,2,2021,synthetic
K7C5B1,9,2021,synthetic
K7C6M2,7,2021,synthetic
K7C7J7,10,2021,synthetic
K7C7R1,7,2021,synthetic
K7C9A3,5,2021,synthetic
K7E0G7,3,2021,synthetic
K7E0K4,4,2021,synthetic
K7E2B4,9,2021,synthetic
K7E2K2,4,2021,synthetic
K7E3K5,9,2021,synthetic
K7E5T5,11,2021,synthetic
K7E8Y0,4,2021,synthetic
K7G0C4,4,2021,synthetic
K7G1A3,9,2021,synthetic
K7G3B8,4,2021,synthetic
K7G6L9,2,2021,synthetic
K7G7L7,6,2021,synthetic
K7G8G9,3,2021,synthetic
K7G8K1,7,2021,synthetic
K7G8S9,0,2021,synthetic
K7G9J0,4,2021,synthetic
K7H0M5,7,2021,synthetic
K7H6N1,7,2021,synthetic
K7H9X1,1,2021,synthetic
K7J0G5,3,2021,synthetic
K7J1S9,26,2021,synthetic
K7J2C0,11,2021,synthetic
K7J3C1,4,2021,synthetic
K7J5N3,3,2021,synthetic
K7J7J7,17,2021,synthetic
K7J8L6,8,2021,synthetic
K7J9H3,3,2021,synthetic
K7J9S0,7,2021,synthetic
K7K0R7,9,2021,synthetic
K7K3N7,0,2021,synthetic
K7K9C7,5,2021,synthetic
K7L3A6,2,2021,synthetic
K7L3E3,5,2021,synthetic
K7L6X4,8,2021,synthetic
K7L7H6,3,2021,synthetic
K7M0B6,9,2021,synthetic
K7M0Y2,6,2021,synthetic
K7M2K4,3,2021,synthetic
K7M2P5,2,2021,synthetic
K7M5J0,4,2021,synthetic
K7M7X1,10,2021,synthetic
K7M7X6,13,2021,synthetic
K7M8L7,19,2021,synthetic
K7N4K0,9,2021,synthetic
K7N4Y5,4,2021,synthetic
K7N5T6,3,2021,synthetic
K7N7T9,8,2021,synthetic
K7N8S0,4,2021,synthetic
K7N8T5,6,2021,synthetic
K7P0B2,1,2021,synthetic
K7P1J9,1,2021,synthetic
K7P7X3,19,2021,synthetic
K7R3P9,9,2021,synthetic
K7R3Y8,5,2021,synthetic
K7R4A5,4,2021,synthetic
K7R4E2,1,2021,synthetic
K7R5B0,6,2021,synthetic
K7R5J1,8,2021,synthetic
K7R5M7,14,2021,synthetic
K7R6L5,1,2021,synthetic
K7S0Y4,8,2021,synthetic
K7S1E9,6,2021,synthetic
K7S2G6,7,2021,synthetic
K7S3C1,4,2021,synthetic
K7S5E8,3,2021,synthetic
K7S5S5,4,2021,synthetic
K7S6L8,4,2021,synthetic
K7T2T9,19,2021,synthetic
K7T3H9,12,2021,synthetic
K7T3X8,4,2021,synthetic
K7T4G9,9,2021,synthetic
K7T5M8,5,2021,synthetic
K7T9N4,5,2021,synthetic
K7T9T5,4,2021,synthetic
K7V3J3,2,2021,synthetic
K7V4C5,10,2021,synthetic
K7X6C5,10,2021,synthetic
K7X6E2,6,2021,synthetic
K7X9Y8,9,2021,synthetic
K7Y0E8,9,2021,synthetic
K7Y1X6,7,2021,synthetic
K7Y3E5,13,2021,synthetic
K7Y3S8,0,2021,synthetic
K7Y3Y2,0,2021,synthetic
K7Y5B8,0,2021,synthetic
K7Y5Y2,0,2021,synthetic
K7Y6C8,0,2021,synthetic
K7Y6J4,0,2021,synthetic
K7Y6X6,0,2021,synthetic
K7Y9N3,0,2021,synthetic
K7Y9S8,0,2021,synthetic
K8A0N8,0,2021,synthetic
K8A0Y9,0,2021,synthetic
K8A2K0,0,2021,synthetic
K8A4T9,0,2021,synthetic
K8A7Y6,0,2021,synthetic
K8A8R5,0,2021,synthetic
K8B4H2,0,2021,synthetic
K8B5P9,0,2021,synthetic
K8B7S0,0,2021,synthetic
K8B7Y5,0,2021,synthetic
K8B8R9,0,2021,synthetic
K8B9T3,0,2021,synthetic
K8C0H3,0,2021,synthetic
K8C5L9,0,2021,synthetic
K8C6A8,0,2021,synthetic
K8C7R8,0,2021,synthetic
K8C8K1,0,2021,synthetic
K8E0B0,0,2021,synthetic
K8E1R2,0,2021,synthetic
K8E1V2,0,2021,synthetic
K8E3K6,0,2021,synthetic
K8E4M9,0,2021,synthetic
K8E9R1,0,2021,synthetic
K8E9Y5,0,2021,synthetic
K8G0H0,0,2021,synthetic
K8G0K1,0,2021,synthetic
K8G3X1,0,2021,synthetic
K8G3Y7,0,2021,synthetic
K8G5G4,0,2021,synthetic
K8G8R6,0,2021,synthetic
K8H0C8,0,2021,synthetic
K8H0T6,0,2021,synthetic
K8H2X8,0,2021,synthetic
K8H4X7,0,2021,synthetic
K8H5B5,0,2021,synthetic
K8H5J8,0,2021,synthetic
K8H5L5,0,2021,synthetic
K8H5T1,0,2021,synthetic
K8H6E9,0,2021,synthetic
K8H7X4,0,2021,synthetic
K8J0J1,0,2021,synthetic
K8J0L9,0,2021,synthetic
K8J0Y2,0,2021,synthetic
K8J1X5,0,2021,synthetic
K8J2L0,0,2021,synthetic
K8J4Y6,0,2021,synthetic
K8J5C1,0,2021,synthetic
K8J5N4,0,2021,synthetic
K8J7B5,0,2021,synthetic
K8J7S6,0,2021,synthetic
K8K0X6,0,2021,synthetic
K8K1M9,0,2021,synthetic
K8K5G8,0,2021,synthetic
K8K6B4,0,2021,synthetic
K8K7Y4,0,2021,synthetic
K8L1P6,0,2021,synthetic
K8L2X4,0,2021,synthetic
K8L4E8,0,2021,synthetic
K8L6P7,0,2021,synthetic
K8L6R7,0,2021,synthetic
K8M0T7,0,2021,synthetic
K8M2L1,0,2021,synthetic
K8M3E3,0,2021,synthetic
K8M5R6,0,2021,synthetic
K8M5X3,0,2021,synthetic
K8M6G5,0,2021,synthetic
K8M8E6,0,2021,synthetic
K8N3N7,0,2021,synthetic
K8N3Y2,0,2021,synthetic
K8N4S2,0,2021,synthetic
K8N5M8,0,2021,synthetic
K8N8G8,0,2021,synthetic
K8N9A8,0,2021,synthetic
K8P5L8,0,2021,synthetic
K8P6V2,0,2021,synthetic
K8P9B7,0,2021,synthetic
K8P9M8,0,2021,synthetic
K8R0T9,0,2021,synthetic
K8R0Y1,0,2021,synthetic
K8R1K9,0,2021,synthetic
K8R2J6,0,2021,synthetic
K8R3T8,0,2021,synthetic
K8R9B8,0,2021,synthetic
K8S0P1,0,2021,synthetic
K8S2T0,0,2021,synthetic
K8S3J1,0,2021,synthetic
K8S4J1,0,2021,synthetic
K8S4V6,0,2021,synthetic
K8T0V0,0,2021,synthetic
K8T1Y9,0,2021,synthetic
K8T4G5,0,2021,synthetic
K8T4Y4,0,2021,synthetic
K8T6M3,0,2021,synthetic
K8T8G6,0,2021,synthetic
K8T9L1,0,2021,synthetic
K8V0K4,0,2021,synthetic
K8V2R6,0,2021,synthetic
K8V3R8,0,2021,synthetic
K8V3X1,0,2021,synthetic
K8V6N8,0,2021,synthetic
K8V9R0,0,2021,synthetic
K8X2L7,0,2021,synthetic
K8X2Y6,0,2021,synthetic
K8X4C5,0,2021,synthetic
K8X4T5,0,2021,synthetic
K8X5S9,0,2021,synthetic
K8X6A8,0,2021,synthetic
K8X9K2,0,2021,synthetic
K8Y1H4,0,2021,synthetic
K8Y2L1,0,2021,synthetic
K8Y3E1,0,2021,synthetic
K8Y3J3,0,2021,synthetic
K8Y7N7,0,2021,synthetic
K9A0C3,0,2021,synthetic
K9A0J7,0,2021,synthetic
K9A1N1,0,2021,synthetic
K9A3S9,0,2021,synthetic
K9A8J6,0,2021,synthetic
K9B1K3,2,2021,synthetic
K9B1L9,4,2021,synthetic
K9B2C3,0,2021,synthetic
K9B4M2,13,2021,synthetic
K9C1K5,3,2021,synthetic
K9C2V3,2,2021,synthetic
K9C8C1,3,2021,synthetic
K9C8G2,4,2021,synthetic
K9E8V4,9,2021,synthetic
K9G3M8,6,2021,synthetic
K9G6A7,9,2021,synthetic
K9G6J9,3,2021,synthetic
K9G6P0,8,2021,synthetic
K9G8B4,5,2021,synthetic
K9G8M3,0,2021,synthetic
K9H5A8,1,2021,synthetic
K9H5P1,5,2021,synthetic
K9H6R9,8,2021,synthetic
K9H7B9,2,2021,synthetic
K9H7C5,6,2021,synthetic
K9H7E5,1,2021,synthetic
K9H9N2,6,2021,synthetic
K9J0K1,2,2021,synthetic
K9J1H1,1,2021,synthetic
K9J1R0,3,2021,synthetic
K9J2M8,10,2021,synthetic
K9J8E9,0,2021,synthetic
K9J9J9,0,2021,synthetic
K9K4N8,1,2021,synthetic
K9K5L9,1,2021,synthetic
K9K9X5,5,2021,synthetic
K9L0B6,9,2021,synthetic
K9L0B7,2,2021,synthetic
K9L1E8,4,2021,synthetic
K9L1K0,11,2021,synthetic
K9L2J9,3,2021,synthetic
K9L4T8,7,2021,synthetic
K9L8V6,4,2021,synthetic
K9M0L0,4,2021,synthetic
K9M1G6,6,2021,synthetic
K9M2P3,5,2021,synthetic
K9M4A5,2,2021,synthetic
K9M4S4,7,2021,synthetic
K9M8L5,4,2021,synthetic
K9M8X0,13,2021,synthetic
K9M9M4,8,2021,synthetic
K9N2P6,0,2021,synthetic
K9N4J1,2,2021,synthetic
K9N9A4,11,2021,synthetic
K9N9H4,8,2021,synthetic
K9P0K6,3,2021,synthetic
K9P2L4,5,2021,synthetic
K9P2N8,13,2021,synthetic
K9P6M1,3,2021,synthetic
